"","iso_o","iso_d","dist"
"2090","GBR","Alaska",16096.1804897194
"2091","GBR","Arizona",19250.782745164
"2092","GBR","Arkansas",16255.3701398961
"2093","GBR","AUS",55154.5138665868
"2094","GBR","AUT",13267.947626352
"2095","GBR","BEL",2517.43786480069
"2096","GBR","BGR",20155.5599194159
"2097","GBR","BRA",42436.5120652761
"2098","GBR","California",19616.6335143452
"2099","GBR","CAN",22098.5450426605
"2100","GBR","CHN",62340.9760132191
"2101","GBR","Colorado",17094.6746795327
"2102","GBR","Connecticut",12249.1622916666
"2103","GBR","CYP",20487.1395699085
"2104","GBR","CZE",17857.7896129982
"2105","GBR","Delaware",13016.8552775926
"2106","GBR","DEU",9174.36794355941
"2107","GBR","DNK",8192.45576553978
"2108","GBR","ESP",9175.70205164345
"2109","GBR","EST",11152.357108572
"2110","GBR","FIN",15659.7139304658
"2111","GBR","Florida",16010.1092392006
"2112","GBR","FRA",3549.09144088911
"2113","GBR","GBR",938.806836036634
"2114","GBR","Georgia",15306.8311720957
"2115","GBR","GRC",15691.6581854159
"2116","GBR","Hawaii",26478.2401384278
"2117","GBR","HUN",18436.5969734285
"2118","GBR","Idaho",17350.8707827312
"2119","GBR","IDN",162295.699320256
"2120","GBR","Illinois",14515.5990077386
"2121","GBR","IND",97620.069663128
"2122","GBR","Indiana",14431.0738177641
"2123","GBR","Iowa",15043.7450047952
"2124","GBR","IRL",2962.97852716544
"2125","GBR","ITA",7499.52630531408
"2126","GBR","JPN",30545.0123540486
"2127","GBR","Kansas",16162.2386795653
"2128","GBR","Kentucky",14695.2523049895
"2129","GBR","KOR",30685.4753676023
"2130","GBR","Louisiana",16933.0560516801
"2131","GBR","LTU",14452.5436899392
"2132","GBR","Maine",11329.6575970319
"2133","GBR","Maryland",13230.2060268369
"2134","GBR","Massachusetts",11906.0389392394
"2135","GBR","MEX",35022.5840118271
"2136","GBR","Michigan",13674.4511599341
"2137","GBR","Minnesota",14540.5236708934
"2138","GBR","Mississippi",16292.9123490707
"2139","GBR","Missouri",15576.1031123568
"2140","GBR","Montana",16384.945825191
"2141","GBR","Nebraska",15770.4756453326
"2142","GBR","Nevada",18885.8777929779
"2143","GBR","NewHampshire",11781.4931009461
"2144","GBR","NewJersey",12662.0257494602
"2145","GBR","NewMexico",18232.1249460132
"2146","GBR","NewYork",12503.7931198971
"2147","GBR","NLD",4777.59187821898
"2148","GBR","NorthCarolina",14275.0172444005
"2149","GBR","NorthDakota",14893.3787062017
"2150","GBR","Ohio",13867.3157048006
"2151","GBR","Oklahoma",16750.8248110557
"2152","GBR","Oregon",18017.5419535525
"2153","GBR","Pennsylvania",13032.1373433052
"2154","GBR","POL",20733.680946366
"2155","GBR","PRT",9316.98806884013
"2156","GBR","RhodeIsland",12014.5945170554
"2157","GBR","ROU",35616.7053351452
"2158","GBR","RoW",49762.8589185739
"2159","GBR","RUS",18562.2386034351
"2160","GBR","SouthCarolina",14756.229089147
"2161","GBR","SouthDakota",15438.6488074522
"2162","GBR","SVK",28736.9243972015
"2163","GBR","SVN",16962.647394767
"2164","GBR","SWE",12302.7487715597
"2165","GBR","Tennessee",15212.3660468036
"2166","GBR","Texas",17722.6891201239
"2167","GBR","TUR",13876.8137170178
"2168","GBR","TWN",40653.6571691273
"2169","GBR","Utah",17762.3711659027
"2170","GBR","Vermont",11829.4392182428
"2171","GBR","Virginia",13605.2690756876
"2172","GBR","Washington",17356.901082715
"2173","GBR","WestVirginia",13863.4434602292
"2174","GBR","Wisconsin",14174.6083182765
"2175","GBR","Wyoming",16691.8805985623
"2176","Georgia","Alabama",269.290214091472
"2177","Georgia","Alaska",5453.41752542783
"2178","Georgia","Arizona",2627.52533499879
"2179","Georgia","Arkansas",813.168764129582
"2180","Georgia","AUS",22400.2385296271
"2181","Georgia","AUT",33892.3099613662
"2182","Georgia","BEL",17608.5651916411
"2183","Georgia","BGR",34963.8189814465
"2184","Georgia","BRA",14587.3891959633
"2185","Georgia","California",3227.4227805734
"2186","Georgia","CAN",2697.30818865303
"2187","Georgia","CHN",38414.452123215
"2188","Georgia","Colorado",2007.04339557561
"2189","Georgia","Connecticut",1328.37137371083
"2190","Georgia","CYP",26423.8856164665
"2191","Georgia","CZE",51203.2658638066
"2192","Georgia","Delaware",998.669115597402
"2193","Georgia","DEU",37585.0467280394
"2194","Georgia","DNK",27273.1677524982
"2195","Georgia","ESP",20491.172047516
"2196","Georgia","EST",21045.7008728146
"2197","Georgia","FIN",29051.6181286173
"2198","Georgia","Florida",587.573271402259
"2199","Georgia","FRA",19585.5220949962
"2200","Georgia","GBR",15306.8311720957
"2201","Georgia","Georgia",92.3076696926624
"2202","Georgia","GRC",24893.1943012496
"2203","Georgia","Hawaii",7288.71148558279
"2204","Georgia","HUN",41378.6325442338
"2205","Georgia","Idaho",2931.93795319998
"2206","Georgia","IDN",99215.7705382811
"2207","Georgia","Illinois",947.081982679179
"2208","Georgia","IND",77493.1670760601
"2209","Georgia","Indiana",754.50090715423
"2210","Georgia","Iowa",1232.05343057058
"2211","Georgia","IRL",23485.43509331
"2212","Georgia","ITA",19000.1017988711
"2213","Georgia","JPN",15799.2607450876
"2214","Georgia","Kansas",1254.88984094937
"2215","Georgia","Kentucky",500.893587148265
"2216","Georgia","KOR",17272.7217868545
"2217","Georgia","Louisiana",781.710864329856
"2218","Georgia","LTU",29192.837774901
"2219","Georgia","Maine",1724.5974880702
"2220","Georgia","Maryland",904.806126901567
"2221","Georgia","Massachusetts",1477.55389969926
"2222","Georgia","MEX",3733.57658752389
"2223","Georgia","Michigan",1046.7461404825
"2224","Georgia","Minnesota",1545.47573929707
"2225","Georgia","Mississippi",551.112433468565
"2226","Georgia","Missouri",908.43615459528
"2227","Georgia","Montana",2733.46929379782
"2228","Georgia","Nebraska",1457.37172219029
"2229","Georgia","Nevada",2938.39649353597
"2230","Georgia","NewHampshire",1533.9261062147
"2231","Georgia","NewJersey",1148.63584546861
"2232","Georgia","NewMexico",2075.96760302
"2233","Georgia","NewYork",1232.04526422934
"2234","Georgia","NLD",33749.4729676131
"2235","Georgia","NorthCarolina",440.654882714223
"2236","Georgia","NorthDakota",2021.93720422422
"2237","Georgia","Ohio",780.685881991945
"2238","Georgia","Oklahoma",1201.21648013135
"2239","Georgia","Oregon",3526.46671754257
"2240","Georgia","Pennsylvania",1000.41988779216
"2241","Georgia","POL",51110.4471056638
"2242","Georgia","PRT",16958.8140094054
"2243","Georgia","RhodeIsland",1432.28450877412
"2244","Georgia","ROU",63795.0239343787
"2245","Georgia","RoW",32143.50386726
"2246","Georgia","RUS",24085.2800867228
"2247","Georgia","SouthCarolina",277.085084151134
"2248","Georgia","SouthDakota",1742.46786596438
"2249","Georgia","SVK",67959.0251206298
"2250","Georgia","SVN",42795.5206576488
"2251","Georgia","SWE",31968.119732821
"2252","Georgia","Tennessee",333.525816525997
"2253","Georgia","Texas",1284.62972602477
"2254","Georgia","TUR",19951.4203799477
"2255","Georgia","TWN",23497.6781059357
"2256","Georgia","Utah",2605.75397495591
"2257","Georgia","Vermont",1529.04019360469
"2258","Georgia","Virginia",724.64514070927
"2259","Georgia","Washington",3494.43190021863
"2260","Georgia","WestVirginia",650.068437798502
"2261","Georgia","Wisconsin",1211.7563523332
"2262","Georgia","Wyoming",2259.29214346021
"2263","GRC","Alabama",25510.1481567593
"2264","GRC","Alaska",24304.9449457066
"2265","GRC","Arizona",29681.9390649397
"2266","GRC","Arkansas",26139.294402399
"2267","GRC","AUS",58445.1364102029
"2268","GRC","AUT",13944.9179624223
"2269","GRC","BEL",13758.4670084966
"2270","GRC","BGR",4731.1830298132
"2271","GRC","BRA",53940.537729618
"2272","GRC","California",29990.6045675904
"2273","GRC","CAN",37653.9462330436
"2274","GRC","CHN",67557.3411598816
"2275","GRC","Colorado",27131.5803179451
"2276","GRC","Connecticut",21274.1107770172
"2277","GRC","CYP",6828.04046363253
"2278","GRC","CZE",25521.6436666467
"2279","GRC","Delaware",22172.5335020061
"2280","GRC","DEU",24467.2679467712
"2281","GRC","DNK",21254.7743722386
"2282","GRC","ESP",17140.0036844779
"2283","GRC","EST",16859.2369828856
"2284","GRC","FIN",24951.8017376594
"2285","GRC","Florida",25558.3204088851
"2286","GRC","FRA",14403.8602418062
"2287","GRC","GBR",15691.6581854159
"2288","GRC","Georgia",24893.1943012496
"2289","GRC","GRC",7102.57058129044
"2290","GRC","Hawaii",36676.7473038199
"2291","GRC","HUN",14329.9059057087
"2292","GRC","Idaho",27245.172642788
"2293","GRC","IDN",161990.838504635
"2294","GRC","Illinois",24090.7602837713
"2295","GRC","IND",85866.5968603686
"2296","GRC","Indiana",23971.6530137643
"2297","GRC","Iowa",24726.2675785231
"2298","GRC","IRL",28649.2447691028
"2299","GRC","ITA",7082.41989866325
"2300","GRC","JPN",35939.1650731923
"2301","GRC","Kansas",26056.412707147
"2302","GRC","Kentucky",24253.9629799679
"2303","GRC","KOR",35102.1337353484
"2304","GRC","Louisiana",26886.0297661145
"2305","GRC","LTU",17763.5093299501
"2306","GRC","Maine",20211.248642993
"2307","GRC","Maryland",22439.5063846419
"2308","GRC","Massachusetts",20865.2290148335
"2309","GRC","MEX",53412.3183458319
"2310","GRC","Michigan",23082.0927711245
"2311","GRC","Minnesota",24118.5440996785
"2312","GRC","Mississippi",26130.2199275444
"2313","GRC","Missouri",25349.4796567324
"2314","GRC","Montana",26118.3188133786
"2315","GRC","Nebraska",25585.3682972908
"2316","GRC","Nevada",29152.4045148227
"2317","GRC","NewHampshire",20739.0727975529
"2318","GRC","NewJersey",21761.2129932424
"2319","GRC","NewMexico",28503.3100232708
"2320","GRC","NewYork",21595.0765812136
"2321","GRC","NLD",27328.3676949559
"2322","GRC","NorthCarolina",23646.5126253104
"2323","GRC","NorthDakota",24485.2207376251
"2324","GRC","Ohio",23282.6533091008
"2325","GRC","Oklahoma",26750.6876691601
"2326","GRC","Oregon",27869.7279338899
"2327","GRC","Pennsylvania",22232.5817526981
"2328","GRC","POL",26827.2466363175
"2329","GRC","PRT",19909.5768986791
"2330","GRC","RhodeIsland",20983.9824596335
"2331","GRC","ROU",14651.1612514141
"2332","GRC","RoW",38389.446463975
"2333","GRC","RUS",18381.4807978763
"2334","GRC","SouthCarolina",24206.8596321085
"2335","GRC","SouthDakota",25169.0428343515
"2336","GRC","SVK",26570.9691808244
"2337","GRC","SVN",16177.891907981
"2338","GRC","SWE",26940.5090343531
"2339","GRC","Tennessee",24853.609769935
"2340","GRC","Texas",27883.1522975661
"2341","GRC","TUR",3612.10633371078
"2342","GRC","TWN",44158.1396177456
"2343","GRC","Utah",27844.3522207353
"2344","GRC","Vermont",20826.4903972475
"2345","GRC","Virginia",22872.0543211921
"2346","GRC","Washington",27056.3300445828
"2347","GRC","WestVirginia",23234.2070200188
"2348","GRC","Wisconsin",23691.6490166237
"2349","GRC","Wyoming",26602.4046134906
"2350","Hawaii","Alabama",7031.47790273044
"2351","Hawaii","Alaska",4553.98439622641
"2352","Hawaii","Arizona",4663.19614222474
"2353","Hawaii","Arkansas",6462.41413600494
"2354","Hawaii","AUS",12345.1204968195
"2355","Hawaii","AUT",52087.3868586373
"2356","Hawaii","BEL",29314.1026449966
"2357","Hawaii","BGR",50965.8992613838
"2358","Hawaii","BRA",26918.7284075012
"2359","Hawaii","California",4074.19784600717
"2360","Hawaii","CAN",10977.7802007411
"2361","Hawaii","CHN",26274.9316668946
"2362","Hawaii","Colorado",5366.27806837773
"2363","Hawaii","Connecticut",8066.61176807168
"2364","Hawaii","CYP",36134.5271306706
"2365","Hawaii","CZE",79151.0421723407
"2366","Hawaii","Delaware",7898.13582940945
"2367","Hawaii","DEU",59985.5648975
"2368","Hawaii","DNK",42326.7465755014
"2369","Hawaii","ESP",36890.8357669082
"2370","Hawaii","EST",29686.4847438686
"2371","Hawaii","FIN",40979.7314763863
"2372","Hawaii","Florida",7618.95957406065
"2373","Hawaii","FRA",33311.7055854759
"2374","Hawaii","GBR",26478.2401384278
"2375","Hawaii","Georgia",7288.71148558279
"2376","Hawaii","GRC",36676.7473038199
"2377","Hawaii","Hawaii",480.486392167838
"2378","Hawaii","HUN",62211.1532808339
"2379","Hawaii","Idaho",4668.64358018533
"2380","Hawaii","IDN",63347.5751776315
"2381","Hawaii","Illinois",6793.36414135715
"2382","Hawaii","IND",69892.1710037075
"2383","Hawaii","Indiana",6977.28379513312
"2384","Hawaii","Iowa",6397.45923399375
"2385","Hawaii","IRL",42074.2266947721
"2386","Hawaii","ITA",30528.7763944082
"2387","Hawaii","JPN",9043.23735838403
"2388","Hawaii","Kansas",6100.4593927512
"2389","Hawaii","Kentucky",7091.36750694253
"2390","Hawaii","KOR",10895.5878208202
"2391","Hawaii","Louisiana",6625.02839810379
"2392","Hawaii","LTU",41679.3299277969
"2393","Hawaii","Maine",8234.82148357057
"2394","Hawaii","Maryland",7795.31510070394
"2395","Hawaii","Massachusetts",8165.64732560237
"2396","Hawaii","MEX",10201.9739411521
"2397","Hawaii","Michigan",7112.67587177827
"2398","Hawaii","Minnesota",6358.46701698358
"2399","Hawaii","Mississippi",6776.32426270898
"2400","Hawaii","Missouri",6477.24319844533
"2401","Hawaii","Montana",5041.4674311663
"2402","Hawaii","Nebraska",6031.33629132607
"2403","Hawaii","Nevada",4385.52576487658
"2404","Hawaii","NewHampshire",8130.80361079639
"2405","Hawaii","NewJersey",7963.6102505766
"2406","Hawaii","NewMexico",5209.27965164177
"2407","Hawaii","NewYork",7922.80130125084
"2408","Hawaii","NLD",55855.960603251
"2409","Hawaii","NorthCarolina",7624.78156820574
"2410","Hawaii","NorthDakota",5930.00103155075
"2411","Hawaii","Ohio",7265.11461543549
"2412","Hawaii","Oklahoma",6081.08589740859
"2413","Hawaii","Oregon",4151.65763459417
"2414","Hawaii","Pennsylvania",7744.35051153344
"2415","Hawaii","POL",76274.0764500396
"2416","Hawaii","PRT",32453.7992812597
"2417","Hawaii","RhodeIsland",8167.35812005163
"2418","Hawaii","ROU",91948.8076556507
"2419","Hawaii","RoW",48318.1104260737
"2420","Hawaii","RUS",28634.0924793509
"2421","Hawaii","SouthCarolina",7536.74712861728
"2422","Hawaii","SouthDakota",5921.24183344167
"2423","Hawaii","SVK",102595.340405531
"2424","Hawaii","SVN",66716.59565325
"2425","Hawaii","SWE",47963.3207795758
"2426","Hawaii","Tennessee",7018.26209224445
"2427","Hawaii","Texas",6059.45301217876
"2428","Hawaii","TUR",27564.5636118955
"2429","Hawaii","TWN",14749.1493129899
"2430","Hawaii","Utah",4804.59317391511
"2431","Hawaii","Vermont",8007.91604508654
"2432","Hawaii","Virginia",7736.48582438509
"2433","Hawaii","Washington",4359.869179116
"2434","Hawaii","WestVirginia",7468.5639277165
"2435","Hawaii","Wisconsin",6731.29849892375
"2436","Hawaii","Wyoming",5256.22817061353
"2437","HUN","Alabama",42428.8928584846
"2438","HUN","Alaska",39429.4802394279
"2439","HUN","Arizona",49383.5159131353
"2440","HUN","Arkansas",43332.7650039963
"2441","HUN","AUS",110612.887662097
"2442","HUN","AUT",4976.04104339994
"2443","HUN","BEL",14188.5727730634
"2444","HUN","BGR",13197.3631115385
"2445","HUN","BRA",100792.272510108
"2446","HUN","California",49805.8683170949
"2447","HUN","CAN",61149.3706094138
"2448","HUN","CHN",121463.039159781
"2449","HUN","Colorado",44746.9522847039
"2450","HUN","Connecticut",34716.3953583003
"2451","HUN","CYP",23955.8277856346
"2452","HUN","CZE",13017.6547159764
"2453","HUN","Delaware",36391.9645300727
"2454","HUN","DEU",20148.1027605302
"2455","HUN","DNK",19474.8773564107
"2456","HUN","ESP",26613.7964799848
"2457","HUN","EST",18284.9245913745
"2458","HUN","FIN",27838.7383073267
"2459","HUN","Florida",42914.3785485628
"2460","HUN","FRA",17059.7348625329
"2461","HUN","GBR",18436.5969734285
"2462","HUN","Georgia",41378.6325442338
"2463","HUN","GRC",14329.9059057087
"2464","HUN","Hawaii",62211.1532808339
"2465","HUN","HUN",22781.1315956052
"2466","HUN","Idaho",44744.3684877428
"2467","HUN","IDN",310328.289816027
"2468","HUN","Illinois",39493.2344327976
"2469","HUN","IND",169911.317451925
"2470","HUN","Indiana",39364.8644942322
"2471","HUN","Iowa",40533.0440385923
"2472","HUN","IRL",36048.8058840582
"2473","HUN","ITA",9620.83573533229
"2474","HUN","JPN",62959.5348791291
"2475","HUN","Kansas",42984.8780730739
"2476","HUN","Kentucky",39993.2993139253
"2477","HUN","KOR",61863.2162546278
"2478","HUN","Louisiana",44885.2641910225
"2479","HUN","LTU",16140.9070280483
"2480","HUN","Maine",32704.4881473574
"2481","HUN","Maryland",36852.5394476464
"2482","HUN","Massachusetts",33969.3570591812
"2483","HUN","MEX",90204.2846419345
"2484","HUN","Michigan",37688.2868062035
"2485","HUN","Minnesota",39320.5561146864
"2486","HUN","Mississippi",43491.6000841078
"2487","HUN","Missouri",41796.5414322434
"2488","HUN","Montana",42695.7792613099
"2489","HUN","Nebraska",42034.7787380707
"2490","HUN","Nevada",48295.6354388374
"2491","HUN","NewHampshire",33689.8313803442
"2492","HUN","NewJersey",35616.7494450862
"2493","HUN","NewMexico",47326.286040034
"2494","HUN","NewYork",35259.671936769
"2495","HUN","NLD",27834.5474032837
"2496","HUN","NorthCarolina",39138.0523036022
"2497","HUN","NorthDakota",39847.95781524
"2498","HUN","Ohio",38177.7806328118
"2499","HUN","Oklahoma",44326.1151935119
"2500","HUN","Oregon",45823.5435651824
"2501","HUN","Pennsylvania",36409.1660254092
"2502","HUN","POL",15861.2419644662
"2503","HUN","PRT",31680.7558470207
"2504","HUN","RhodeIsland",34208.5031493638
"2505","HUN","ROU",17840.8055972465
"2506","HUN","RoW",79761.7482355444
"2507","HUN","RUS",26261.5302970061
"2508","HUN","SouthCarolina",40186.9534175509
"2509","HUN","SouthDakota",41176.8060210072
"2510","HUN","SVK",7615.36856698824
"2511","HUN","SVN",9664.93555031404
"2512","HUN","SWE",26978.7789499822
"2513","HUN","Tennessee",41135.5488027252
"2514","HUN","Texas",46520.5001809415
"2515","HUN","TUR",13317.0312855292
"2516","HUN","TWN",80037.1626991021
"2517","HUN","Utah",45921.3638304337
"2518","HUN","Vermont",33776.035376752
"2519","HUN","Virginia",37674.8824614324
"2520","HUN","Washington",44328.6290688277
"2521","HUN","WestVirginia",38212.6871986544
"2522","HUN","Wisconsin",38674.9932358274
"2523","HUN","Wyoming",43689.2806297829
"2524","Idaho","Alabama",2734.15653811975
"2525","Idaho","Alaska",2846.15268064976
"2526","Idaho","Arizona",1205.75565620857
"2527","Idaho","Arkansas",2146.42754329296
"2528","Idaho","AUS",19119.8499692925
"2529","Idaho","AUT",36958.1702032797
"2530","Idaho","BEL",19747.2058306366
"2531","Idaho","BGR",37734.774422849
"2532","Idaho","BRA",20519.532311268
"2533","Idaho","California",1021.21244559563
"2534","Idaho","CAN",2938.22305377041
"2535","Idaho","CHN",31136.9723839763
"2536","Idaho","Colorado",943.198614263871
"2537","Idaho","Connecticut",3426.15084496598
"2538","Idaho","CYP",28182.6933913919
